B,alg,inst,d,banda,h0,semilla,exito,evals,cruda,simple,t
1000,SA,154,14,1,8,2,0,1000,,,0.0005894050000279094
1000,SA,154,14,1,8,3,1,523,266,32,0.00035663700009536115
1000,SA,154,14,1,8,4,0,1000,,,0.0005862429998160223
1000,SA,154,14,1,8,5,0,1000,,,0.0005831319999742846
1000,SA,154,14,1,8,6,1,240,108,22,0.0001426170001650462
1000,SA,154,14,1,8,7,0,1000,,,0.000547487999938312
1000,SA,154,14,1,8,8,0,1000,,,0.0005816480002067692
1000,SA,154,14,1,8,9,1,81,44,14,5.701500003851834e-05
1000,SA,155,15,1,9,0,1,89,41,25,5.219300010139705e-05
1000,SA,155,15,1,9,1,0,1000,,,0.0006223420000424085
1000,SA,155,15,1,9,2,0,1000,,,0.0005571499996221974
1000,SA,155,15,1,9,3,0,1000,,,0.0005820259998472466
1000,SA,155,15,1,9,4,0,1000,,,0.0005618899999717542
1000,SA,155,15,1,9,5,1,307,165,21,0.00020063400006620213
1000,SA,155,15,1,9,6,0,1000,,,0.0005660550000357034
1000,SA,155,15,1,9,7,0,1000,,,0.000582661999942502
1000,SA,155,15,1,9,8,0,1000,,,0.0006209540001691494
1000,SA,155,15,1,9,9,1,258,107,27,0.00014902899965818506
1000,SA,156,14,1,4,0,1,177,76,24,9.970100018108496e-05
1000,SA,156,14,1,4,1,1,190,86,14,0.00010628800009726547
1000,SA,156,14,1,4,2,0,1000,,,0.0005778299996563874
1000,SA,156,14,1,4,3,1,302,140,32,0.0001729170003272884
1000,SA,156,14,1,4,4,1,441,200,34,0.00024329499956365908
1000,SA,156,14,1,4,5,0,1000,,,0.000580854000418185
1000,SA,156,14,1,4,6,0,1000,,,0.0005643760000566544
1000,SA,156,14,1,4,7,0,1000,,,0.000581670999963535
1000,SA,156,14,1,4,8,0,1000,,,0.0006166530001792125
1000,SA,156,14,1,4,9,1,805,348,14,0.00045164299990574364
1000,SA,157,14,1,8,0,0,1000,,,0.0005876740001440339
1000,SA,157,14,1,8,1,0,1000,,,0.0005634969998027373
1000,SA,157,14,1,8,2,0,1000,,,0.0005747570003222791
1000,SA,157,14,1,8,3,0,1000,,,0.0005583370002568699
1000,SA,157,14,1,8,4,0,1000,,,0.0006309460000011313
1000,SA,157,14,1,8,5,0,1000,,,0.0006172490002427367
1000,SA,157,14,1,8,6,0,1000,,,0.0005620449996968091
1000,SA,157,14,1,8,7,0,1000,,,0.0005722339997191739
1000,SA,157,14,1,8,8,0,1000,,,0.0005772039999101253
1000,SA,157,14,1,8,9,0,1000,,,0.0005747519999204087
1000,SA,158,14,1,14,0,1,847,408,42,0.0005072720000498521
1000,SA,158,14,1,14,1,0,1000,,,0.0005592889997387829
1000,SA,158,14,1,14,2,0,1000,,,0.0006188520001160214
1000,SA,158,14,1,14,3,0,1000,,,0.0005625149997285916
1000,SA,158,14,1,14,4,0,1000,,,0.0005811480000375013
1000,SA,158,14,1,14,5,1,217,112,14,0.0001354690002699499
1000,SA,158,14,1,14,6,0,1000,,,0.0005805089999739721
1000,SA,158,14,1,14,7,0,1000,,,0.0005651729998135124
1000,SA,158,14,1,14,8,0,1000,,,0.0005867919999218429
1000,SA,158,14,1,14,9,0,1000,,,0.0006156079998618225
1000,SA,159,15,1,13,0,0,1000,,,0.0005554239996854449
1000,SA,159,15,1,13,1,0,1000,,,0.0005776889997832768
1000,SA,159,15,1,13,2,0,1000,,,0.0005640439999297087
1000,SA,159,15,1,13,3,1,836,371,59,0.00048813300008987426
1000,SA,159,15,1,13,4,1,643,319,57,0.0003664629998638702
1000,SA,159,15,1,13,5,0,1000,,,0.0005779130001428712
1000,SA,159,15,1,13,6,0,1000,,,0.0006110529998295533
1000,SA,159,15,1,13,7,0,1000,,,0.0005571090000557888
1000,SA,159,15,1,13,8,0,1000,,,0.0005855240001437778
1000,SA,159,15,1,13,9,0,1000,,,0.0005585829999290581
1000,SA,160,15,1,13,0,0,1000,,,0.0005765900000369584
1000,SA,160,15,1,13,1,0,1000,,,0.0005709619999834104
1000,SA,160,15,1,13,2,0,1000,,,0.000556302999939362
1000,SA,160,15,1,13,3,1,415,217,33,0.0002745419997154386
1000,SA,160,15,1,13,4,0,1000,,,0.0005782490002275154
1000,SA,160,15,1,13,5,0,1000,,,0.000589499999932741
1000,SA,160,15,1,13,6,0,1000,,,0.0005574540000452544
1000,SA,160,15,1,13,7,0,1000,,,0.0005812029999106016
1000,SA,160,15,1,13,8,1,343,165,41,0.0001999300002353266
1000,SA,160,15,1,13,9,0,1000,,,0.0005777490000582475
1000,SA,161,15,1,9,0,1,393,191,25,0.00022630900002695853
1000,SA,161,15,1,9,1,1,644,295,21,0.0003932959998564911
1000,SA,161,15,1,9,2,0,1000,,,0.0005717049998565926
1000,SA,161,15,1,9,3,1,557,267,25,0.0003300920002402563
1000,SA,161,15,1,9,4,0,1000,,,0.0005722850000893231
1000,SA,161,15,1,9,5,1,586,257,37,0.000343555000199558
1000,SA,161,15,1,9,6,0,1000,,,0.0005763290000686538
1000,SA,161,15,1,9,7,0,1000,,,0.0006029299997862836
1000,SA,161,15,1,9,8,0,1000,,,0.0005910840000069584
1000,SA,161,15,1,9,9,1,813,367,25,0.0005035650001445902
1000,SA,162,15,1,11,0,0,1000,,,0.000557339999886608
1000,SA,162,15,1,11,1,0,1000,,,0.0005906239998694218
1000,SA,162,15,1,11,2,0,1000,,,0.0005910959998800536
1000,SA,162,15,1,11,3,1,157,75,15,9.880199968392844e-05
1000,SA,162,15,1,11,4,1,442,207,23,0.00024302599967995775
1000,SA,162,15,1,11,5,0,1000,,,0.0005787109998891538
1000,SA,162,15,1,11,6,0,1000,,,0.0006106569999246858
1000,SA,162,15,1,11,7,1,60,41,15,4.5914000111224595e-05
1000,SA,162,15,1,11,8,1,152,77,27,8.806699997876422e-05
1000,SA,162,15,1,11,9,0,1000,,,0.0005552359998546308
1000,SA,163,15,1,9,0,0,1000,,,0.0005895040003451868
1000,SA,163,15,1,9,1,1,542,235,45,0.00030445600032180664
1000,SA,163,15,1,9,2,0,1000,,,0.0005830990003232728
1000,SA,163,15,1,9,3,0,1000,,,0.0005697199999303848
1000,SA,163,15,1,9,4,0,1000,,,0.0005841970000801666
1000,SA,163,15,1,9,5,1,643,299,33,0.0003661760001705261
1000,SA,163,15,1,9,6,0,1000,,,0.0005886640001335763
1000,SA,163,15,1,9,7,0,1000,,,0.0005853550001120311
1000,SA,163,15,1,9,8,1,324,145,33,0.00018968699987453874
1000,SA,163,15,1,9,9,0,1000,,,0.0005509170000550512
1000,SA,164,14,1,10,0,1,64,36,14,4.4490000163932564e-05
1000,SA,164,14,1,10,1,0,1000,,,0.0005853850002495165
1000,SA,164,14,1,10,2,1,207,94,14,0.00012505599988799077
1000,SA,164,14,1,10,3,0,1000,,,0.0005824400000165042
1000,SA,164,14,1,10,4,0,1000,,,0.0005909289998271561
1000,SA,164,14,1,10,5,1,966,450,74,0.000567261000014696
1000,SA,164,14,1,10,6,0,1000,,,0.0005820480000693351
1000,SA,164,14,1,10,7,0,1000,,,0.0005577269998866541
1000,SA,164,14,1,10,8,0,1000,,,0.0005784609998045198
1000,SA,164,14,1,10,9,0,1000,,,0.0005525849996956822
1000,SA,165,15,1,9,0,0,1000,,,0.0005889280000701547
1000,SA,165,15,1,9,1,1,518,257,55,0.000333497999690735
1000,SA,165,15,1,9,2,1,653,315,45,0.0003870740001730155
1000,SA,165,15,1,9,3,0,1000,,,0.0005608279998341459
1000,SA,165,15,1,9,4,1,643,281,45,0.0003840559998025128
1000,SA,165,15,1,9,5,1,171,85,25,0.00010143500003323425
1000,SA,165,15,1,9,6,0,1000,,,0.0005910240001867351
1000,SA,165,15,1,9,7,0,1000,,,0.0005640330000460381
1000,SA,165,15,1,9,8,0,1000,,,0.0005764900001850037
1000,SA,165,15,1,9,9,0,1000,,,0.0005974629998490855
1000,SA,166,13,1,11,0,0,1000,,,0.0005814539999846602
1000,SA,166,13,1,11,1,0,1000,,,0.0005818690001433424
1000,SA,166,13,1,11,2,0,1000,,,0.0005584230002568802
1000,SA,166,13,1,11,3,1,55,29,13,3.990899995187647e-05
1000,SA,166,13,1,11,4,1,82,41,13,4.772499960381538e-05
1000,SA,166,13,1,11,5,1,90,37,15,5.065400000603404e-05
1000,SA,166,13,1,11,6,0,1000,,,0.0005697199999303848
1000,SA,166,13,1,11,7,0,1000,,,0.0005806110002595233
1000,SA,166,13,1,11,8,1,315,155,21,0.00018218400009573088
1000,SA,166,13,1,11,9,0,1000,,,0.0005866790002073685
1000,SA,167,14,1,10,0,0,1000,,,0.000583313999868551
1000,SA,167,14,1,10,1,1,689,336,36,0.0003903060000993719
1000,SA,167,14,1,10,2,1,721,316,52,0.00042152800006078905
1000,SA,167,14,1,10,3,1,57,34,14,4.107999984626076e-05
1000,SA,167,14,1,10,4,0,1000,,,0.0005792890001430351
1000,SA,167,14,1,10,5,1,621,304,20,0.0003520149998621491
1000,SA,167,14,1,10,6,1,373,170,28,0.00021513999990929733
1000,SA,167,14,1,10,7,1,208,114,24,0.00012095300007786136
1000,SA,167,14,1,10,8,1,639,268,14,0.00035765299980994314
1000,SA,167,14,1,10,9,0,1000,,,0.0010516940001252806
1000,SA,168,14,1,8,0,0,1000,,,0.0005967299998701492
1000,SA,168,14,1,8,1,1,531,260,46,0.00030146200015224167
1000,SA,168,14,1,8,2,0,1000,,,0.0005917089997637959
1000,SA,168,14,1,8,3,0,1000,,,0.0005843819999427069
1000,SA,168,14,1,8,4,1,110,64,14,7.086400000844151e-05
1000,SA,168,14,1,8,5,0,1000,,,0.0005776519997198193
1000,SA,168,14,1,8,6,0,1000,,,0.0006412930001715722
1000,SA,168,14,1,8,7,0,1000,,,0.0005644749999191845
1000,SA,168,14,1,8,8,0,1000,,,0.0005844369998158072
1000,SA,168,14,1,8,9,1,802,392,24,0.00045440199983204366
1000,SA,169,14,1,10,0,0,1000,,,0.0005754399999204907
1000,SA,169,14,1,10,1,0,1000,,,0.0005643669996970857
1000,SA,169,14,1,10,2,0,1000,,,0.0005779779999102175
1000,SA,169,14,1,10,3,1,576,266,34,0.00036511000007521943
1000,SA,169,14,1,10,4,0,1000,,,0.0005643249996865052
1000,SA,169,14,1,10,5,0,1000,,,0.0005886229996576731
1000,SA,169,14,1,10,6,1,781,366,62,0.0004577449999487726
1000,SA,169,14,1,10,7,0,1000,,,0.0005866760002390947
1000,SA,169,14,1,10,8,1,218,106,14,0.00012939999987793271
1000,SA,169,14,1,10,9,0,1000,,,0.0005841869997311733
1000,SA,170,14,1,12,0,0,1000,,,0.00056651500017324
1000,SA,170,14,1,12,1,0,1000,,,0.0006314570000540698
1000,SA,170,14,1,12,2,0,1000,,,0.0005616840003312973
1000,SA,170,14,1,12,3,0,1000,,,0.0005806129997836251
1000,SA,170,14,1,12,4,0,1000,,,0.0006136639999567706
1000,SA,170,14,1,12,5,0,1000,,,0.0005736200000683311
1000,SA,170,14,1,12,6,1,215,104,26,0.00012610100020538084
1000,SA,170,14,1,12,7,1,356,204,54,0.00023093800018614274
1000,SA,170,14,1,12,8,0,1000,,,0.0005971669997961726
1000,SA,170,14,1,12,9,0,1000,,,0.0005951699999968696
1000,SA,171,14,1,10,0,0,1000,,,0.0005988820003040018
1000,SA,171,14,1,10,1,1,919,448,46,0.0005144579999978305
1000,SA,171,14,1,10,2,0,1000,,,0.0006341180001072644
1000,SA,171,14,1,10,3,0,1000,,,0.0005674819999512692
1000,SA,171,14,1,10,4,0,1000,,,0.0005731559999730962
1000,SA,171,14,1,10,5,1,71,38,14,4.967499990016222e-05
1000,SA,171,14,1,10,6,0,1000,,,0.0006191940001372132
1000,SA,171,14,1,10,7,0,1000,,,0.0005705349999516329
1000,SA,171,14,1,10,8,1,255,122,46,0.00014691899968966027
1000,SA,171,14,1,10,9,0,1000,,,0.0005754960002377629
1000,SA,172,15,1,11,0,0,1000,,,0.000590650999583886
1000,SA,172,15,1,11,1,0,1000,,,0.0005620080000880989
1000,SA,172,15,1,11,2,0,1000,,,0.0005739799998991657
1000,SA,172,15,1,11,3,0,1000,,,0.0005959919999440899
1000,SA,172,15,1,11,4,1,906,457,63,0.0005335760001798917
1000,SA,172,15,1,11,5,0,1000,,,0.0005887100001018553
1000,SA,172,15,1,11,6,0,1000,,,0.0005591059998550918
1000,SA,172,15,1,11,7,0,1000,,,0.0005762939999840455
1000,SA,172,15,1,11,8,1,533,289,71,0.00031079299969860585
1000,SA,172,15,1,11,9,0,1000,,,0.0005699600001207727
1000,SA,173,11,1,11,0,0,1000,,,0.0005936590000601427
1000,SA,173,11,1,11,1,0,1000,,,0.0005837319999955071
1000,SA,173,11,1,11,2,1,87,43,11,5.873300005987403e-05
1000,SA,173,11,1,11,3,0,1000,,,0.0005826920000799873
1000,SA,173,11,1,11,4,0,1000,,,0.0005697609999515407
1000,SA,173,11,1,11,5,1,229,115,19,0.0001354880000690173
1000,SA,173,11,1,11,6,0,1000,,,0.0005787479999526113
1000,SA,173,11,1,11,7,1,804,387,49,0.000476641000204836
1000,SA,173,11,1,11,8,1,123,67,21,7.992399969225517e-05
1000,SA,173,11,1,11,9,0,1000,,,0.0005988660000184609
1000,SA,174,14,1,14,0,1,213,110,28,0.00014781000027142
1000,SA,174,14,1,14,1,0,1000,,,0.0005528409997168637
1000,SA,174,14,1,14,2,1,74,42,14,4.983000007996452e-05
1000,SA,174,14,1,14,3,1,387,200,32,0.00021534400002565235
1000,SA,174,14,1,14,4,1,984,444,58,0.0005641650000143272
1000,SA,174,14,1,14,5,0,1000,,,0.0005748929997935193
1000,SA,174,14,1,14,6,1,863,394,42,0.0004776040000251669
1000,SA,174,14,1,14,7,1,741,370,54,0.00044509700001071906
1000,SA,174,14,1,14,8,0,1000,,,0.0005921359997955733
1000,SA,174,14,1,14,9,0,1000,,,0.0005818279996674391
1000,SA,175,15,1,9,0,1,286,155,47,0.00017630199999985052
1000,SA,175,15,1,9,1,0,1000,,,0.0005845010000484763
1000,SA,175,15,1,9,2,1,38,21,15,3.221699989808258e-05
1000,SA,175,15,1,9,3,0,1000,,,0.0005796569998892664
1000,SA,175,15,1,9,4,0,1000,,,0.0005638279999402585
1000,SA,175,15,1,9,5,0,1000,,,0.0005920829999013222
1000,SA,175,15,1,9,6,0,1000,,,0.0006097399996178865
1000,SA,175,15,1,9,7,1,681,327,29,0.0004077479998159106
1000,SA,175,15,1,9,8,1,113,47,15,7.349999987127376e-05
1000,SA,175,15,1,9,9,0,1000,,,0.00058236399991074
1000,SA,176,14,1,10,0,1,836,406,54,0.0004760130000249774
1000,SA,176,14,1,10,1,0,1000,,,0.0005843190001542098
1000,SA,176,14,1,10,2,1,226,116,20,0.00013610600035462994
1000,SA,176,14,1,10,3,0,1000,,,0.0005622609996862593
1000,SA,176,14,1,10,4,1,99,46,20,8.636600023237406e-05
1000,SA,176,14,1,10,5,0,1000,,,0.0005578809996222844
1000,SA,176,14,1,10,6,1,176,94,14,0.00014078000003792113
1000,SA,176,14,1,10,7,0,1000,,,0.0005807659999845782
1000,SA,176,14,1,10,8,0,1000,,,0.0005600079998657748
1000,SA,176,14,1,10,9,0,1000,,,0.0005644140001095366
1000,SA,177,12,1,12,0,1,54,30,12,4.325300005803001e-05
1000,SA,177,12,1,12,1,0,1000,,,0.0005778450004072511
1000,SA,177,12,1,12,2,1,781,364,32,0.00045294700021258905
1000,SA,177,12,1,12,3,1,75,34,12,5.010600034438539e-05
1000,SA,177,12,1,12,4,1,327,164,12,0.00020661700000346173
1000,SA,177,12,1,12,5,1,52,22,12,3.599600040615769e-05
1000,SA,177,12,1,12,6,1,65,40,12,3.9027999719110085e-05
1000,SA,177,12,1,12,7,1,27,18,12,1.944999985425966e-05
1000,SA,177,12,1,12,8,1,447,208,36,0.0002487910001036653
1000,SA,177,12,1,12,9,0,1000,,,0.000615200999618537
1000,SA,178,15,1,7,0,0,1000,,,0.0005723249996663071
1000,SA,178,15,1,7,1,0,1000,,,0.0005655270001625468
1000,SA,178,15,1,7,2,1,102,55,15,6.7938000029244e-05
1000,SA,178,15,1,7,3,1,248,123,29,0.0001471629998377466
1000,SA,178,15,1,7,4,0,1000,,,0.0005633669998132973
1000,SA,178,15,1,7,5,0,1000,,,0.0005596420000983926
1000,SA,178,15,1,7,6,0,1000,,,0.0005872120000276482
1000,SA,178,15,1,7,7,1,928,407,57,0.0005522989999917627
1000,SA,178,15,1,7,8,0,1000,,,0.0005658929999299289
1000,SA,178,15,1,7,9,1,789,367,15,0.0004557639999802632
1000,SA,179,15,1,9,0,1,885,399,45,0.0004925400003230607
1000,SA,179,15,1,9,1,0,1000,,,0.0005721809998249228
1000,SA,179,15,1,9,2,0,1000,,,0.0005638769998768112
1000,SA,179,15,1,9,3,0,1000,,,0.0005622970002150396
1000,SA,179,15,1,9,4,1,724,325,83,0.0004618129996742937
1000,SA,179,15,1,9,5,0,1000,,,0.0005607449998024094
1000,SA,179,15,1,9,6,0,1000,,,0.0005738869999731833
1000,SA,179,15,1,9,7,0,1000,,,0.000555326999801764
1000,SA,179,15,1,9,8,0,1000,,,0.0005753489999733574
1000,SA,179,15,1,9,9,1,606,291,49,0.00034817400000974885
1000,SA,180,11,1,11,0,0,1000,,,0.0005699700000150187
1000,SA,180,11,1,11,1,0,1000,,,0.0006205439999575901
1000,SA,180,11,1,11,2,1,35,21,11,3.128299977106508e-05
1000,SA,180,11,1,11,3,0,1000,,,0.0005670069999723637
1000,SA,180,11,1,11,4,1,341,151,29,0.00019172700012859423
1000,SA,180,11,1,11,5,0,1000,,,0.0005863649998900655
1000,SA,180,11,1,11,6,0,1000,,,0.0005899589996261057
1000,SA,180,11,1,11,7,0,1000,,,0.0005650820003211265
1000,SA,180,11,1,11,8,0,1000,,,0.0005797140001959633
1000,SA,180,11,1,11,9,0,1000,,,0.000734277999981714
1000,SA,181,15,1,9,0,0,1000,,,0.0005670489999829442
1000,SA,181,15,1,9,1,1,610,305,39,0.0003712919997269637
1000,SA,181,15,1,9,2,0,1000,,,0.0005675440002050891
1000,SA,181,15,1,9,3,0,1000,,,0.0006446190000133356
1000,SA,181,15,1,9,4,1,152,85,21,9.526099984213943e-05
1000,SA,181,15,1,9,5,1,724,353,35,0.00040747299999566167
1000,SA,181,15,1,9,6,0,1000,,,0.000551667000308953
1000,SA,181,15,1,9,7,0,1000,,,0.0006065960001251369
1000,SA,181,15,1,9,8,0,1000,,,0.0005594489998657082
1000,SA,181,15,1,9,9,0,1000,,,0.0005728370001634175
1000,SA,182,14,1,12,0,1,414,188,38,0.0002508499997020408
1000,SA,182,14,1,12,1,0,1000,,,0.0005755820002377732
1000,SA,182,14,1,12,2,0,1000,,,0.0005613460002678039
1000,SA,182,14,1,12,3,0,1000,,,0.0005852750000485685
1000,SA,182,14,1,12,4,0,1000,,,0.0006497219997072534
1000,SA,182,14,1,12,5,0,1000,,,0.0005564859998230531
1000,SA,182,14,1,12,6,1,785,374,32,0.00045958000009704847
1000,SA,182,14,1,12,7,0,1000,,,0.0005530019998332136
1000,SA,182,14,1,12,8,0,1000,,,0.0005741330001001188
1000,SA,182,14,1,12,9,0,1000,,,0.0005568589999711548
1000,SA,183,14,1,10,0,0,1000,,,0.0005660439996972855
1000,SA,183,14,1,10,1,0,1000,,,0.0007382329999927606
1000,SA,183,14,1,10,2,1,626,300,22,0.00035749299968301784
1000,SA,183,14,1,10,3,0,1000,,,0.0005830100003549887
1000,SA,183,14,1,10,4,0,1000,,,0.0005815590002384852
1000,SA,183,14,1,10,5,0,1000,,,0.0005943070000284933
1000,SA,183,14,1,10,6,0,1000,,,0.0005952390001766616
1000,SA,183,14,1,10,7,0,1000,,,0.0005406560003393679
1000,SA,183,14,1,10,8,0,1000,,,0.0006156610002108209
1000,SA,183,14,1,10,9,0,1000,,,0.0005551720000767091
1000,SA,184,14,1,10,0,0,1000,,,0.0005845879995831638
1000,SA,184,14,1,10,1,1,106,54,14,6.90039996698033e-05
1000,SA,184,14,1,10,2,1,78,44,14,4.7448999794141855e-05
1000,SA,184,14,1,10,3,0,1000,,,0.0005932200001552701
1000,SA,184,14,1,10,4,1,179,78,14,0.00010834599970621639
1000,SA,184,14,1,10,5,1,94,50,14,5.6120999943232164e-05
1000,SA,184,14,1,10,6,0,1000,,,0.0005943840001236822
1000,SA,184,14,1,10,7,0,1000,,,0.000558301000182837
1000,SA,184,14,1,10,8,1,906,442,42,0.0005611569999928179
1000,SA,184,14,1,10,9,1,876,434,60,0.0004936529999213235
1000,SA,185,15,1,9,0,0,1000,,,0.0005605660003311641
1000,SA,185,15,1,9,1,0,1000,,,0.0005866879996574426
1000,SA,185,15,1,9,2,1,808,383,79,0.0004562509998322639
1000,SA,185,15,1,9,3,1,317,141,21,0.00017725599991536
1000,SA,185,15,1,9,4,0,1000,,,0.0005702579996977875
1000,SA,185,15,1,9,5,0,1000,,,0.0005998779997753445
1000,SA,185,15,1,9,6,0,1000,,,0.0005610980001620192
1000,SA,185,15,1,9,7,0,1000,,,0.0005751429998781532
1000,SA,185,15,1,9,8,0,1000,,,0.0005638690004161617
1000,SA,185,15,1,9,9,1,781,345,51,0.0004617429999598244
1000,SA,186,15,1,7,0,0,1000,,,0.0006776129998797842
1000,SA,186,15,1,7,1,0,1000,,,0.0005575320001298678
1000,SA,186,15,1,7,2,0,1000,,,0.0006205939998835674
1000,SA,186,15,1,7,3,0,1000,,,0.0005622730000141019
1000,SA,186,15,1,7,4,0,1000,,,0.0005667370000992378
1000,SA,186,15,1,7,5,0,1000,,,0.0005779040002380498
1000,SA,186,15,1,7,6,0,1000,,,0.0005534259998967173
1000,SA,186,15,1,7,7,0,1000,,,0.0005763189997196605
1000,SA,186,15,1,7,8,0,1000,,,0.0006118369997238915
1000,SA,186,15,1,7,9,1,937,463,57,0.0005591160002040851
1000,SA,187,12,1,8,0,0,1000,,,0.0005880039998373832
1000,SA,187,12,1,8,1,0,1000,,,0.000567804000183969
1000,SA,187,12,1,8,2,1,56,26,12,3.903200013155583e-05
1000,SA,187,12,1,8,3,0,1000,,,0.0005707939999410883
1000,SA,187,12,1,8,4,0,1000,,,0.0005612129998553428
1000,SA,187,12,1,8,5,1,85,42,12,6.201699989105691e-05
1000,SA,187,12,1,8,6,0,1000,,,0.0005569570002990076
1000,SA,187,12,1,8,7,1,95,38,12,5.9235000207991106e-05
1000,SA,187,12,1,8,8,0,1000,,,0.0005745280000155617
1000,SA,187,12,1,8,9,0,1000,,,0.0005590030000348634
1000,SA,188,15,1,13,0,0,1000,,,0.0005848719997629814
1000,SA,188,15,1,13,1,0,1000,,,0.0005935750000389817
1000,SA,188,15,1,13,2,0,1000,,,0.0005676359996868996
1000,SA,188,15,1,13,3,0,1000,,,0.0005787889999737672
1000,SA,188,15,1,13,4,1,133,69,15,8.428199998888886e-05
1000,SA,188,15,1,13,5,0,1000,,,0.0006278949999796168
1000,SA,188,15,1,13,6,0,1000,,,0.0005581299997174938
1000,SA,188,15,1,13,7,0,1000,,,0.0005828010002915107
1000,SA,188,15,1,13,8,0,1000,,,0.0005653899997923872
1000,SA,188,15,1,13,9,1,59,39,15,4.24190002377145e-05
1000,SA,189,13,1,9,0,0,1000,,,0.0005662829998982488
1000,SA,189,13,1,9,1,0,1000,,,0.0005817139999635401
1000,SA,189,13,1,9,2,1,185,111,19,0.00011404299993955647
1000,SA,189,13,1,9,3,0,1000,,,0.0005944930003352056
1000,SA,189,13,1,9,4,0,1000,,,0.0005839450000166835
1000,SA,189,13,1,9,5,0,1000,,,0.0005560700001296937
1000,SA,189,13,1,9,6,1,204,87,13,0.00012185400009911973
1000,SA,189,13,1,9,7,1,404,203,27,0.00022402100012186565
1000,SA,189,13,1,9,8,0,1000,,,0.0005936229999861098
1000,SA,189,13,1,9,9,1,748,361,41,0.0004198830001769238
1000,SA,190,15,1,15,0,0,1000,,,0.0005874220000805508
1000,SA,190,15,1,15,1,0,1000,,,0.00056485100003556
1000,SA,190,15,1,15,2,0,1000,,,0.000584540000090783
1000,SA,190,15,1,15,3,0,1000,,,0.0005602720002571004
1000,SA,190,15,1,15,4,0,1000,,,0.0005718150000575406
1000,SA,190,15,1,15,5,1,545,267,33,0.0003072390004490444
1000,SA,190,15,1,15,6,0,1000,,,0.0005883329999960552
1000,SA,190,15,1,15,7,0,1000,,,0.0005826930000694119
1000,SA,190,15,1,15,8,0,1000,,,0.0005775279996669269
1000,SA,190,15,1,15,9,0,1000,,,0.0006162710001262894
1000,SA,191,15,1,11,0,0,1000,,,0.000557206000394217
1000,SA,191,15,1,11,1,0,1000,,,0.0005828359999213717
1000,SA,191,15,1,11,2,1,957,457,37,0.0006174539998937689
1000,SA,191,15,1,11,3,0,1000,,,0.0005570659996010363
1000,SA,191,15,1,11,4,0,1000,,,0.0005884440001864277
1000,SA,191,15,1,11,5,0,1000,,,0.0006205539998518361
1000,SA,191,15,1,11,6,0,1000,,,0.0005579140001827909
1000,SA,191,15,1,11,7,0,1000,,,0.0005751030003011692
1000,SA,191,15,1,11,8,0,1000,,,0.0005581249997703708
1000,SA,191,15,1,11,9,0,1000,,,0.0005757549997724709
1000,SA,192,12,1,10,0,1,264,130,16,0.0001537129996904696
1000,SA,192,12,1,10,1,0,1000,,,0.0005752490001214028
1000,SA,192,12,1,10,2,1,419,182,20,0.0002341839999644435
1000,SA,192,12,1,10,3,0,1000,,,0.0006068559996492695
1000,SA,192,12,1,10,4,1,640,312,58,0.0003635020002548117
1000,SA,192,12,1,10,5,0,1000,,,0.0005730640000365383
1000,SA,192,12,1,10,6,1,279,138,12,0.000164091999977245
1000,SA,192,12,1,10,7,0,1000,,,0.0005564620000768628
1000,SA,192,12,1,10,8,1,144,74,12,0.00010893799981204211
1000,SA,192,12,1,10,9,0,1000,,,0.0005441040002551745
1000,SA,193,15,1,11,0,1,145,71,17,9.185299995806417e-05
1000,SA,193,15,1,11,1,0,1000,,,0.0005693379998774617
1000,SA,193,15,1,11,2,1,695,335,79,0.00039448799998353934
1000,SA,193,15,1,11,3,0,1000,,,0.0005796750001536566
1000,SA,193,15,1,11,4,0,1000,,,0.0005536849998861726
1000,SA,193,15,1,11,5,0,1000,,,0.0005677429999195738
1000,SA,193,15,1,11,6,0,1000,,,0.0005934379996688222
1000,SA,193,15,1,11,7,0,1000,,,0.0005689390000043204
1000,SA,193,15,1,11,8,0,1000,,,0.0005798329998469853
1000,SA,193,15,1,11,9,0,1000,,,0.000591606999932992
1000,SA,194,12,1,12,0,0,1000,,,0.0006856350000816747
1000,SA,194,12,1,12,1,0,1000,,,0.0006012929998178151
1000,SA,194,12,1,12,2,0,1000,,,0.0005651510000461712
1000,SA,194,12,1,12,3,1,48,26,12,3.6061000173504e-05
1000,SA,194,12,1,12,4,1,899,446,90,0.000530862000232446
1000,SA,194,12,1,12,5,0,1000,,,0.0005922840000494034
1000,SA,194,12,1,12,6,0,1000,,,0.0006170609999571752
